Movie,Top Genre,Top Percentage,All Genres
Black Swan,Drama,80.82191780821918,"Drama: 80.82%, Thriller: 19.86%, Adventure: 19.86%, Family: 15.75%, Comedy: 14.38%, Action: 14.38%, Fantasy: 13.01%, Animation: 11.64%, Sci-Fi: 8.90%, Crime: 7.53%, Mystery: 6.85%, Romance: 4.79%, War: 2.74%, Biography: 2.05%, Musical: 2.05%, Horror: 1.37%, Sport: 1.37%, Music: 1.37%, Short: 0.68%"
Blade Runner 2049,Drama,72.46376811594203,"Drama: 72.46%, Adventure: 21.74%, Sci-Fi: 17.39%, Animation: 14.49%, Family: 14.49%, Mystery: 14.49%, Thriller: 13.04%, Comedy: 13.04%, Fantasy: 11.59%, Action: 10.14%, Romance: 7.25%, Crime: 4.35%, War: 2.90%, Horror: 2.90%, Biography: 1.45%, Music: 1.45%"
Blade Runner,Drama,81.25,"Drama: 81.25%, Adventure: 27.08%, Sci-Fi: 16.67%, Thriller: 16.67%, Animation: 16.67%, Family: 16.67%, Comedy: 14.58%, Action: 12.50%, Mystery: 12.50%, Crime: 12.50%, Fantasy: 10.42%, Romance: 6.25%, War: 4.17%, Biography: 2.08%, History: 2.08%"
Blue Velvet,Drama,81.17647058823529,"Drama: 81.18%, Adventure: 17.65%, Thriller: 15.29%, Fantasy: 14.12%, Family: 10.59%, Mystery: 10.59%, Comedy: 9.41%, Action: 9.41%, Crime: 9.41%, Animation: 8.24%, War: 7.06%, Sci-Fi: 5.88%, Romance: 4.71%, Musical: 2.35%, Horror: 2.35%, Music: 1.18%"
Boats Out of Watermelon Rinds,,0.0,
Born on the Fourth of July,Drama,81.52173913043478,"Drama: 81.52%, Adventure: 21.74%, Action: 15.22%, Comedy: 14.13%, Fantasy: 11.96%, Thriller: 11.96%, Family: 10.87%, Animation: 8.70%, Sci-Fi: 8.70%, Crime: 5.43%, Romance: 4.35%, War: 4.35%, Mystery: 4.35%, Biography: 3.26%, Sport: 2.17%, Music: 2.17%, History: 1.09%, Horror: 1.09%, Musical: 1.09%, Short: 1.09%"
Boyhood,Drama,82.43243243243244,"Drama: 82.43%, Adventure: 20.27%, Thriller: 14.86%, Comedy: 14.86%, Action: 13.51%, Sci-Fi: 12.16%, Crime: 10.81%, Animation: 9.46%, Mystery: 9.46%, Fantasy: 8.11%, Family: 8.11%, Romance: 6.76%, Biography: 5.41%, War: 5.41%, Horror: 2.70%, Sport: 1.35%, Short: 1.35%"
Brave Heart,,0.0,
Braveheart,Drama,79.45205479452055,"Drama: 79.45%, Adventure: 17.81%, Action: 13.70%, Fantasy: 12.33%, War: 12.33%, Comedy: 10.96%, Thriller: 9.59%, Family: 8.22%, Biography: 8.22%, Crime: 8.22%, Mystery: 8.22%, Animation: 5.48%, Sci-Fi: 4.11%, Musical: 2.74%, Sport: 2.74%, History: 2.74%, Western: 1.37%, Horror: 1.37%, Romance: 1.37%"
Burning,,0.0,
Butch Cassidy and the Sundance Kid,Drama,87.09677419354838,"Drama: 87.10%, Adventure: 16.13%, Thriller: 11.29%, Action: 11.29%, Comedy: 9.68%, Sci-Fi: 9.68%, War: 9.68%, Fantasy: 6.45%, Animation: 6.45%, Family: 4.84%, Biography: 4.84%, Mystery: 4.84%, Romance: 4.84%, Crime: 3.23%, History: 3.23%, Horror: 1.61%, Western: 1.61%"
Capernaum,,0.0,
